num_targets,target_fitness_cost,recomb_rate,shared_cas9,baseline_cleavage_rate,saturation_factor,target_cut_rate,drive_cut_rate,drive_r1_rate,drive_fitness_cost,drive_dominance,target_r1_rate,target_dominance,avg_max_load,avg_time_to_maximum_genetic_load,recovery_marker,avg_rate_genetic_load_fell_below_marker,avg_time_to_genetic_load_below_marker,drive_loss_rate,avg_time_to_drive_loss,drive_fixed_rate,avg_time_to_drive_fixation,disrupted_lost_rate,avg_time_to_disrupted_lost,disrupted_fixed_rate,avg_time_to_disrupted_fixation,simulation_timed_out_rate,avg_ending_genetic_load,avg_total_load,theoretical_potential_load,fraction_of_max_load_attained
8,0.15,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7320231500000001,16.2,0.2,1,59.1,0.7,279.14285714285717,0.3,47.833333333333336,0,-1,0,-1,1,0.03033139999999999,46.862350644500026,0.7547585274648438,0.9698772830812398
9,0.15,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7698947500000001,16.25,0.2,1,61.1,0.95,293.4736842105263,0.05,57,0,-1,0,-1,1,0.00534854999999999,40.316788663700066,0.7915447483451172,0.9726484214690568
10,0.15,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8020272499999999,16.45,0.2,1,62.45,0.9,303.1666666666667,0.1,39,0,-1,0,-1,1,0.0104042,43.333336223500055,0.8228130360933497,0.9747381419817568
1,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.265586,14.9,0.2,1,28.65,0.95,298.1578947368421,0.05,31,0.1,469.5,0,-1,0.9,0.00503459999999999,19.41435549999995,0.2799999999999999,0.9485214285714288
2,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.40010295,15.05,0.2,1,35.6,0.95,303.6842105263158,0.05,23,0,-1,0,-1,1,0.005029,22.50424855999996,0.4239999999999998,0.9436390330188683
3,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.50945445,15.15,0.2,1,39.35,0.9,306.8888888888889,0.1,46,0,-1,0,-1,1,0.01007179999999999,27.68012917099997,0.5391999999999999,0.9448339206231455
4,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.59993275,15.15,0.2,1,42.2,0.95,287.7368421052632,0.05,30,0,-1,0,-1,1,0.00509759999999999,27.715537374499977,0.6313599999999999,0.9502229314495694
5,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.6727068500000001,15.45,0.2,1,44.5,0.9,301.3333333333333,0.1,44.5,0,-1,0,-1,1,0.0101483,31.816522365999997,0.7050879999999999,0.9540750232595082
6,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7333537,15.85,0.2,1,46.35,0.9,294.22222222222223,0.1,75,0,-1,0,-1,1,0.0101522,33.75579700799999,0.7640703999999999,0.9597985997101839
7,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.78169325,15.9,0.2,1,48.6,0.8,292.9375,0.2,45.5,0,-1,0,-1,1,0.0201704,39.407565099,0.8112563199999999,0.9635589033069105
8,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8215112,16,0.2,1,50.15,0.9,280.8888888888889,0.1,30.5,0,-1,0,-1,1,0.0102259,37.157909115999985,0.849005056,0.967616381309277
9,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8542515500000001,16.15,0.2,1,51.95,0.95,286.10526315789474,0.05,50,0,-1,0,-1,1,0.0052536,36.97518336049998,0.8792040447999999,0.9716192220138432
10,0.2,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8813899500000002,16.35,0.2,1,53.25,0.95,287.10526315789474,0.05,34,0,-1,0,-1,1,0.0053037,38.57975363599998,0.9033632358399999,0.9756761345068823
1,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.30042880000000005,14.25,0.2,1,26.6,1,304.75,0,-1,0.05,459,0,-1,0.95,2.3750000000000005e-5,17.398788237500057,0.32499999999999996,0.924396307692308
2,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.45606315,14.5,0.2,1,31.85,0.95,303.89473684210526,0.05,61,0,-1,0,-1,1,0.00503824999999999,23.11441006400006,0.49375,0.9236722025316455
